学校代号,学校名称,专业代号,专业名称,计划数,分数线,位次
4078,武汉生物工程学院,502,食品检验检测技术,5,453,219667
4078,武汉生物工程学院,503,药品经营与管理,5,454,218678
4078,武汉生物工程学院,504,药品生产技术,3,472,202262
4078,武汉生物工程学院,505,园林技术,6,362,270586
4078,武汉生物工程学院,506,园艺技术,6,425,239857
4078,武汉生物工程学院,507,园林工程技术,3,418,244179
4078,武汉生物工程学院,508,计算机网络技术,5,413,247464
4078,武汉生物工程学院,509,市场营销,4,411,248314
4078,武汉生物工程学院,510,旅游管理,3,433,234835
4078,武汉生物工程学院,511,电子商务,5,420,243414
4078,武汉生物工程学院,512,商务英语,5,401,253825
4078,武汉生物工程学院,513,机电设备技术,2,417,244784
4078,武汉生物工程学院,514,工程造价,5,402,253272
4078,武汉生物工程学院,516,机电一体化技术,5,445,225722
4078,武汉生物工程学院,517,药品生物技术,10,411,248625
4078,武汉生物工程学院,518,计算机应用技术,10,394,257472
4078,武汉生物工程学院,519,软件技术,5,422,241720
4078,武汉生物工程学院,520,大数据与财务管理,4,450,221776
4080,武汉铁路职业技术学院,523,集成电路技术,3,479,195510
4080,武汉铁路职业技术学院,524,计算机网络技术,2,485,189172
4080,武汉铁路职业技术学院,530,大数据与会计,1,484,190092
4080,武汉铁路职业技术学院,531,电子商务,3,465,209072
4080,武汉铁路职业技术学院,532,商务数据分析与应用,2,446,225496
4080,武汉铁路职业技术学院,533,集装箱运输管理,1,488,185781
4080,武汉铁路职业技术学院,534,数字化设计与制造技术,2,474,200277
4081,武汉外语外事职业学院,501,商务日语,3,416,245625
4081,武汉外语外事职业学院,502,服装设计与工艺,3,415,246149
4081,武汉外语外事职业学院,503,婴幼儿托育服务与管理,3,416,245453
4081,武汉外语外事职业学院,504,旅游管理,3,382,262696
4081,武汉外语外事职业学院,505,国际邮轮乘务管理,3,367,268782
4081,武汉外语外事职业学院,506,电子商务,3,404,252311
4081,武汉外语外事职业学院,507,融媒体技术与运营,3,409,249433
4081,武汉外语外事职业学院,508,新能源汽车技术,3,419,243499
4081,武汉外语外事职业学院,509,智能光电技术应用,3,399,255055
4081,武汉外语外事职业学院,510,医学美容技术,3,412,247968
4082,武汉信息传播职业技术学院,501,数字化设计与制造技术,2,376,265501
4082,武汉信息传播职业技术学院,502,智能控制技术,5,383,262342
4082,武汉信息传播职业技术学院,503,云计算技术应用,5,385,261366
4082,武汉信息传播职业技术学院,504,人工智能技术应用,3,392,258313
4082,武汉信息传播职业技术学院,505,大数据与会计,15,410,249036
4082,武汉信息传播职业技术学院,506,电子商务,5,391,258732
4082,武汉信息传播职业技术学院,507,网络营销与直播电商,5,384,262026
4082,武汉信息传播职业技术学院,508,广播影视节目制作,10,403,252704
4082,武汉信息传播职业技术学院,509,融媒体技术与运营,10,388,260291
4083,武昌职业学院,501,运动健康指导,5,354,272984
4083,武昌职业学院,502,电子信息工程技术,5,411,248321
4083,武昌职业学院,503,物联网应用技术,5,381,263339
4083,武昌职业学院,504,信息安全技术应用,5,391,258978
4083,武昌职业学院,505,集成电路技术,5,376,265254
4083,武昌职业学院,506,航空材料精密成型技术,5,378,264283
4083,武昌职业学院,507,通用航空器维修,5,398,255583
4083,武昌职业学院,508,无人机应用技术,5,410,248664
4083,武昌职业学院,509,无人机测绘技术,5,393,258031
4083,武昌职业学院,510,摄影测量与遥感技术,5,341,276552
4083,武昌职业学院,511,机电一体化技术,5,408,249910
4083,武昌职业学院,512,数字化设计与制造技术,5,363,270317
4083,武昌职业学院,513,党务工作,5,396,256348
4083,武昌职业学院,514,智慧健康养老服务与管理,5,376,265461
4083,武昌职业学院,515,工业机器人技术,5,377,264725
4083,武昌职业学院,516,机械制造及自动化,5,396,256479
4083,武昌职业学院,517,人工智能技术应用,5,393,257627
4083,武昌职业学院,518,移动互联应用技术,5,351,273841
4083,武昌职业学院,519,云计算技术应用,5,374,266143
4083,武昌职业学院,520,大数据技术,5,362,270490
4084,武汉职业技术大学,502,增材制造技术,2,484,190377
4084,武汉职业技术大学,507,建筑工程技术,5,469,205541
4084,武汉职业技术大学,509,金融服务与管理,1,488,186247
4084,武汉职业技术大学,510,市场营销,4,482,192331
4084,武汉职业技术大学,511,跨境电子商务,3,477,197209
4084,武汉职业技术大学,512,商务英语,4,481,193512
4084,武汉职业技术大学,513,应用英语,6,476,198791
4084,武汉职业技术大学,515,服装设计与工艺,4,485,189504
4085,仙桃职业学院,501,临床医学,15,461,212374
4085,仙桃职业学院,502,护理,10,462,211948
4085,仙桃职业学院,503,学前教育,4,432,235138
4085,仙桃职业学院,504,小学教育,10,429,237253
4087,咸宁职业技术学院,501,机械设计与制造,2,434,233777
4087,咸宁职业技术学院,502,新能源汽车技术,6,445,225790
4087,咸宁职业技术学院,503,电子信息工程技术,4,434,233609
4087,咸宁职业技术学院,504,计算机应用技术,4,435,232894
4087,咸宁职业技术学院,505,大数据技术,2,438,231306
4087,咸宁职业技术学院,506,人工智能技术应用,4,430,236585
4087,咸宁职业技术学院,507,护理,8,462,211662
4087,咸宁职业技术学院,508,大数据与会计,2,443,227236
4087,咸宁职业技术学院,509,业财数据应用与管理,6,359,271364
4087,咸宁职业技术学院,510,早期教育(师范),4,427,238748
4087,咸宁职业技术学院,511,学前教育(师范),6,424,240734
4089,襄阳职业技术学院,501,机械制造及自动化,4,461,212206
4089,襄阳职业技术学院,502,机电一体化技术,4,457,216435
4089,襄阳职业技术学院,503,智能控制技术,4,435,232981
4089,襄阳职业技术学院,504,工业机器人技术,4,443,227585
4089,襄阳职业技术学院,505,汽车制造与试验技术,4,413,247240
4089,襄阳职业技术学院,506,新能源汽车技术,4,403,252999
4089,襄阳职业技术学院,507,智能网联汽车技术,4,395,256659
4089,襄阳职业技术学院,508,畜牧兽医,4,479,195331
4089,襄阳职业技术学院,509,动物医学,3,487,186699
4089,襄阳职业技术学院,510,人工智能技术应用,4,420,243318
4089,襄阳职业技术学院,511,物联网应用技术,4,410,249026
4089,襄阳职业技术学院,512,信息安全技术应用,4,441,229277
4089,襄阳职业技术学院,513,工业互联网技术,4,268,0
4089,襄阳职业技术学院,517,医学检验技术,2,482,192760
4089,襄阳职业技术学院,519,康复治疗技术,1,486,188441
4089,襄阳职业技术学院,521,婴幼儿托育服务与管理,2,434,233883
4089,襄阳职业技术学院,522,电子商务,4,373,266684
4089,襄阳职业技术学院,523,网络营销与直播电商,2,462,212140
4089,襄阳职业技术学院,524,中小企业创业与经营,2,394,257239
4089,襄阳职业技术学院,525,建筑装饰工程技术,2,394,257280
4089,襄阳职业技术学院,526,建筑工程技术,2,405,251985
4094,武汉工程科技学院,3,物联网工程,1,485,189084
4094,武汉工程科技学院,6,小学教育,1,554,106710
4094,武汉工程科技学院,501,电子信息工程技术,3,409,249358
4094,武汉工程科技学院,502,机电一体化技术,3,444,226416
4094,武汉工程科技学院,503,电气自动化技术,6,424,240413
4094,武汉工程科技学院,504,无人机应用技术,3,427,238611
4094,武汉工程科技学院,505,机械制造及自动化,6,414,246519
4094,武汉工程科技学院,506,计算机网络技术,10,402,253534
4094,武汉工程科技学院,507,信息安全技术应用,3,405,251523
4094,武汉工程科技学院,508,工业互联网技术,3,400,254501
4094,武汉工程科技学院,509,导航与位置服务,3,392,258489
4094,武汉工程科技学院,510,大数据与会计,19,391,258605
4094,武汉工程科技学院,511,电子商务,8,383,262334
4094,武汉工程科技学院,512,网络营销与直播电商,2,408,249824
4097,武汉工商学院,12,微电子科学与工程,3,483,191018
4097,武汉工商学院,14,数字经济(数字媒体运营、商务大数据分析),1,488,185581
4097,武汉工商学院,17,数据科学与大数据技术,1,486,187733
4097,武汉工商学院,501,财富管理,3,469,205695
4097,武汉工商学院,502,市场营销,6,419,243930
4097,武汉工商学院,503,电子信息工程技术,8,446,224793
4097,武汉工商学院,504,计算机应用技术(新媒体技术),18,418,244448
4097,武汉工商学院,505,工业机器人技术,8,425,239728
4111,武汉城市职业学院,501,学前教育(师范),5,468,206597
4111,武汉城市职业学院,502,空中乘务,1,481,193243
4111,武汉城市职业学院,503,跨境电子商务,5,452,220462
4111,武汉城市职业学院,504,智能产品开发与应用,7,439,230132
4111,武汉城市职业学院,505,小学语文教育(师范),1,488,186058
4111,武汉城市职业学院,506,小学数学教育(师范),1,487,186747
4111,武汉城市职业学院,507,小学科学教育(师范),3,484,190037
4111,武汉城市职业学院,508,旅游英语,2,459,214771
4111,武汉城市职业学院,509,应用韩语,3,436,232181
4111,武汉城市职业学院,510,智能网联汽车技术,5,444,226825
4111,武汉城市职业学院,511,工程造价,6,438,230922
4111,武汉城市职业学院,512,电子商务,5,449,223035
4116,湖北铁道运输职业学院,501,机电一体化技术,15,467,206748
4116,湖北铁道运输职业学院,502,城市轨道车辆应用技术,3,480,194607
4116,湖北铁道运输职业学院,503,城市轨道交通供配电技术,5,469,204832
4116,湖北铁道运输职业学院,504,城市轨道交通运营管理,7,481,193288
4117,武汉东湖学院,501,机械制造及自动化,2,446,225113
4117,武汉东湖学院,502,工业机器人技术,3,418,244254
4117,武汉东湖学院,503,无人机应用技术,2,442,228312
4117,武汉东湖学院,504,电子信息工程技术,3,424,240466
4117,武汉东湖学院,505,计算机应用技术,2,437,231608
4117,武汉东湖学院,506,护理,3,460,213414
4117,武汉东湖学院,507,大数据与会计,2,471,203665
4117,武汉东湖学院,508,金融服务与管理,2,441,228658
4117,武汉东湖学院,509,新闻采编与制作,3,462,212024
4117,武汉东湖学院,510,商务英语,3,414,246629
4117,武汉东湖学院,511,民航安全技术管理,3,368,268402
4118,长江艺术工程职业学院,501,资源综合利用技术,5,365,269552
4118,长江艺术工程职业学院,502,智能控制技术,5,381,263428
4118,长江艺术工程职业学院,503,物联网应用技术,5,355,272716
4118,长江艺术工程职业学院,504,护理,40,357,272064
4118,长江艺术工程职业学院,505,电子商务,5,367,268842
4118,长江艺术工程职业学院,506,网络营销与直播电商,5,349,274430
4118,长江艺术工程职业学院,507,现代物流管理,10,371,267231
4118,长江艺术工程职业学院,508,智慧健康养老服务与管理,5,370,267691
4119,天门职业学院,501,护理,18,445,226163
4119,天门职业学院,502,康复治疗技术,10,432,235519
4119,天门职业学院,503,学前教育,8,419,243524
4119,天门职业学院,504,电子商务,8,421,242597
4119,天门职业学院,505,大数据与会计,8,425,239955
4119,天门职业学院,506,化工自动化技术,8,416,245275
4120,武汉铁路桥梁职业学院,501,铁道桥梁隧道工程技术,2,486,188405
4120,武汉铁路桥梁职业学院,502,道路与桥梁工程技术,5,459,214370
4120,武汉铁路桥梁职业学院,504,电子商务,4,430,236737
4120,武汉铁路桥梁职业学院,505,工程物流管理,3,439,230290
4121,武汉光谷职业学院,501,建筑工程技术(智能建造方向),2,406,250922
4121,武汉光谷职业学院,502,智能制造装备技术,2,403,252906
4121,武汉光谷职业学院,503,光电显示技术,2,406,251388
